Date,Open,High,Low,Close,Adj Close,Volume
2010-04-20,94.28265015258671,94.54812896924128,94.04108338065303,94.48642241835793,94.48642241835793,613000
2010-04-21,94.66944820198697,94.7167210061737,94.50754049519801,94.60153988975622,94.60153988975622,297785
2010-04-22,92.57473950288667,92.79765690680601,92.46440809408861,92.7676578670978,92.7676578670978,173912
2010-04-23,92.93421280428157,92.98530673505864,92.48092273551238,92.59187046146428,92.59187046146428,211161
2010-04-26,92.70790653048977,93.05902147444328,92.5579836787511,92.95099990134219,92.95099990134219,63016
2010-04-27,94.41487005178595,94.96137826401883,94.3128204124,94.36322314999295,94.36322314999295,96291
2010-04-28,94.197865243413,94.42257783078036,93.77897887767789,93.90359865226777,93.90359865226777,225365
2010-04-29,93.28704415855861,93.62188661268827,93.09639816774161,93.17540329869557,93.17540329869557,176413
2010-04-30,92.76945983638548,92.88308384474448,92.40400877430348,92.73687697345983,92.73687697345983,188032
2010-05-03,93.436436245477,93.81748622689865,93.27905868379959,93.61777080565761,93.61777080565761,165554
2010-05-04,93.6945826428541,93.97999110741323,93.46229811637009,93.95422875972577,93.95422875972577,162341
2010-05-05,93.62983184865597,93.66494376286497,93.43552721453302,93.48585426413925,93.48585426413925,171350
2010-05-06,94.27825549980834,94.46596700935349,93.87025268997641,93.9951145350019,93.9951145350019,95988
2010-05-07,94.03203273494611,94.12492189262957,93.9278685812508,94.11463715018054,94.11463715018054,145151
2010-05-10,94.8426603186413,95.20990911960828,94.6042731975531,95.05921690849053,95.05921690849053,87373
2010-05-11,93.95829734232844,94.67148545968068,93.76399612775576,94.42251039956827,94.42251039956827,119396
2010-05-12,93.95720614889561,94.30485305693088,93.85787520786917,94.14186821822591,94.14186821822591,295951
2010-05-13,93.7802669136483,93.91405951301755,93.7766898715421,93.80158929857043,93.80158929857043,148690
2010-05-14,92.7622522820311,92.9590121279746,92.46050085721974,92.46652155479588,92.46652155479588,219239
2010-05-17,92.89345717181936,93.07333360074422,92.36946573226996,92.76856587727511,92.76856587727511,172412
2010-05-18,93.09573665845517,93.43803793337852,92.81246185689399,93.03896699665582,93.03896699665582,134262
2010-05-19,92.9971623426146,93.39621895189974,92.96604797006904,93.0716419303064,93.0716419303064,98293
2010-05-20,92.77309344871453,93.01324147981786,92.741013174446,92.88142397317668,92.88142397317668,133248
2010-05-21,91.86106862932125,92.21190125658293,91.50968244483693,91.6035440261541,91.6035440261541,178365
2010-05-24,91.28303044618546,91.42731813334179,91.16178585248548,91.24639710897523,91.24639710897523,217526
2010-05-25,90.57899063129018,91.24548804667796,90.25821555217301,90.96150206565302,90.96150206565302,173021
2010-05-26,90.14014290834935,90.41181337565764,90.04665014083774,90.2617326195637,90.2617326195637,225199
2010-05-27,89.98858474784704,90.2417858468461,89.95644312792135,90.14330961478376,90.14330961478376,76108
2010-05-28,90.43651531155128,90.62937407034379,90.32376391497804,90.53542780307988,90.53542780307988,251030
2010-05-31,92.39088149056968,92.40947462160473,92.09006722532634,92.28698283767991,92.28698283767991,92584
2010-06-01,92.4561026402169,92.57106615916561,92.42968183462165,92.47597478057511,92.47597478057511,266133
2010-06-02,92.72801514890492,92.97442112626143,92.49701329908895,92.74227249394829,92.74227249394829,209232
2010-06-03,92.94458221323094,93.02939117113056,92.53616476826608,92.7010615006161,92.7010615006161,63889
2010-06-04,90.83987290057654,91.25981942778182,90.66805143927284,90.96658227062127,90.96658227062127,235268
2010-06-07,91.3089250770729,91.33759035028619,90.89174293333765,90.9697535342556,90.9697535342556,267680
2010-06-08,90.9296251496565,91.13517264530498,90.86256136033258,91.05187277646328,91.05187277646328,305266
2010-06-09,93.36720657322174,93.61007964479641,93.30170608196084,93.35055317123042,93.35055317123042,110824
2010-06-10,93.14669543662885,93.25459624372317,92.77541603957324,93.19911128699334,93.19911128699334,178029
2010-06-11,93.5317047759151,93.5715705613781,93.43503290422424,93.50862326939755,93.50862326939755,230319
2010-06-14,93.58735991538964,93.64473125176035,93.46453996880949,93.5042174622111,93.5042174622111,235193
2010-06-15,92.52575662150835,92.69127487426442,92.28483324951843,92.44554435165045,92.44554435165045,199737
2010-06-16,93.39526232915307,93.62719977800987,93.07772220916519,93.53614971994028,93.53614971994028,131489
2010-06-17,94.05869148327142,94.51873349542645,94.04504420386309,94.27040673000356,94.27040673000356,266724
2010-06-18,95.52342380954232,95.68155928221923,94.84477607613215,95.04758295266058,95.04758295266058,267509
2010-06-21,94.12421323687741,94.26118333177726,94.06342066519967,94.21541080363339,94.21541080363339,150672
2010-06-22,95.70869545640348,96.04210979283894,95.49830135190166,95.57504094149772,95.57504094149772,109998
2010-06-23,93.96973239082438,94.42082167754117,93.70163725687716,94.27284623496023,94.27284623496023,113102
2010-06-24,94.80312628415216,95.06052898431079,94.5373900280872,94.85617226880781,94.85617226880781,322032
2010-06-25,96.96129646733411,97.26084275859718,96.87813937851878,96.98596957850475,96.98596957850475,261800
2010-06-28,96.14968006603938,96.8425023804191,96.02616346465238,96.05884392802136,96.05884392802136,161132
2010-06-29,95.02482736577394,95.55300872226438,94.73621167914699,95.54506146223231,95.54506146223231,147327
2010-06-30,95.70080629489684,95.97267332210792,95.5484370719283,95.669017276531,95.669017276531,67232
2010-07-01,94.9981682942796,95.40995885281244,94.9448257192802,95.217118430921,95.217118430921,156029
2010-07-02,93.84097439649778,94.0279117177797,93.62027646833918,93.78014002407366,93.78014002407366,89719
2010-07-05,93.67805221712268,94.20572312305492,93.63150298164187,93.87261808693694,93.87261808693694,176221
2010-07-06,92.74958885231705,92.98646770291569,92.39497968621981,92.90855216968637,92.90855216968637,294379
2010-07-07,93.32651130511479,93.47074472520464,93.0432165162428,93.37761269116461,93.37761269116461,99685
2010-07-08,92.35598427587217,92.60996117599099,92.3109367465032,92.55077208567275,92.55077208567275,183375
2010-07-09,93.93520198225274,94.05898243455293,93.78876938827773,94.02462587914661,94.02462587914661,268039
2010-07-12,93.0963136688556,93.37848742788397,92.96065291708986,93.31904303826664,93.31904303826664,181706
2010-07-13,92.70575001968804,93.33770947819879,92.43429101698885,93.04689164445811,93.04689164445811,125242
2010-07-14,94.02611792345397,94.11603448372176,93.54194325110747,93.83507776510149,93.83507776510149,163602
2010-07-15,92.47465839023752,92.77148127026997,92.30583144550666,92.714984659584,92.714984659584,262662
2010-07-16,92.92077794076363,92.9864019545397,92.82867677794123,92.95399614583972,92.95399614583972,185588
2010-07-19,94.34712340723874,94.39020578067144,94.06285891440454,94.20527079082251,94.20527079082251,162480
2010-07-20,92.61680972885112,93.0858331242523,92.57813540220573,92.73085831773861,92.73085831773861,290126
2010-07-21,92.77673837915945,93.03792652893527,92.56627384656633,92.93010388473043,92.93010388473043,210545
2010-07-22,93.24205382624781,93.37023801195069,92.99640164973133,93.19988309941493,93.19988309941493,89192
2010-07-23,94.16966177976431,94.44040836242017,93.66059106033418,93.95958059353477,93.95958059353477,223173
2010-07-26,92.61525043402376,93.0467229165455,92.47308344949595,92.83235100427008,92.83235100427008,261654
2010-07-27,91.6145665133698,91.85456434971003,91.3937121996236,91.64208623450912,91.64208623450912,87670
2010-07-28,91.82999914904339,92.15486750891726,91.43296152045463,92.1492954616782,92.1492954616782,52345
2010-07-29,92.37839896437987,92.83488480212526,92.03875952360094,92.45110269712393,92.45110269712393,96667
2010-07-30,92.71712774212352,92.79964046042713,92.70855886968286,92.71078545578393,92.71078545578393,154623
2010-08-02,92.90138778040273,93.38356500513432,92.84753225043141,93.06045129009345,93.06045129009345,269653
2010-08-03,92.37299250689777,92.71065711169868,92.10097014724066,92.45749714924402,92.45749714924402,104247
2010-08-04,92.43920252380285,92.84292301946041,92.19501036576656,92.70028857941757,92.70028857941757,214820
2010-08-05,93.01459866144926,93.32207407844174,92.9630153770834,93.00026199934321,93.00026199934321,38323
2010-08-06,92.56100668159675,92.76714399647186,92.15560858325212,92.36598620074764,92.36598620074764,178109
2010-08-09,93.92718388507193,94.255420926935,93.69784031710972,94.13374039750329,94.13374039750329,132804
2010-08-10,94.49139298889068,94.81204847895125,94.23912470155433,94.60921396166998,94.60921396166998,464770
2010-08-11,93.61086195144286,93.6470979202561,93.39561847201794,93.51686884860283,93.51686884860283,63193
2010-08-12,94.38938496763605,94.4091400286414,94.12195745336528,94.16112132507776,94.16112132507776,161578
2010-08-13,92.99722994247888,93.3403611089116,92.88345674547907,93.27578685178459,93.27578685178459,62999
2010-08-16,94.00930572758278,94.1871050101893,93.84101093353974,94.0410511158206,94.0410511158206,123642
2010-08-17,95.21937672419999,95.36151923349384,95.10212902633242,95.16548815836255,95.16548815836255,69523
2010-08-18,94.3967269044262,94.46610084289964,94.19487935292715,94.41599841645821,94.41599841645821,514213
2010-08-19,94.8862115971066,95.42349753421294,94.6750444580682,95.35857833777796,95.35857833777796,136247
2010-08-20,95.87773464219337,96.01427233222263,95.45086423903234,95.78174409211591,95.78174409211591,146456
2010-08-23,96.89488886091468,96.93071768069346,96.34037654523547,96.60134897877896,96.60134897877896,159314
2010-08-24,98.5036823573441,98.66461792019878,98.29342158046455,98.48070449445864,98.48070449445864,92398
2010-08-25,98.06616588835891,98.28030243537381,97.99374895106976,98.26881703254355,98.26881703254355,275851
2010-08-26,97.46005592838691,97.57684832544716,97.39187428320827,97.5601774988565,97.5601774988565,224155
2010-08-27,97.06761758236246,97.11842418738445,96.70130316075344,96.72522709554573,96.72522709554573,257550
2010-08-30,96.14278369135936,96.48240661523852,95.84988546501654,95.96812888655288,95.96812888655288,88523
2010-08-31,96.04572336714973,96.07116486496913,95.85168603810544,95.92293690128888,95.92293690128888,287120
2010-09-01,96.34824881642837,96.54183130695269,96.1873964175129,96.27961828144159,96.27961828144159,271012
2010-09-02,96.44765317598711,96.6196972424926,96.43467029862573,96.57535227501096,96.57535227501096,144900
2010-09-03,97.3676642082026,97.45315137783709,97.28350078646586,97.40673817716264,97.40673817716264,254615
2010-09-06,97.43344699644472,97.47185774088425,97.39639573696518,97.44863392473182,97.44863392473182,186527
2010-09-07,99.01380584782036,99.02545510113255,98.36972719097064,98.90509444854668,98.90509444854668,73350
2010-09-08,98.9710589278138,99.02643674038913,98.5379906835475,98.67327897779607,98.67327897779607,148538
2010-09-09,101.65147498326678,101.84650772479995,101.37392007205248,101.42462094005269,101.42462094005269,127930
2010-09-10,101.8019989081434,102.39101247092515,101.66596855258749,102.09181395530942,102.09181395530942,169856
2010-09-13,101.29619605608241,101.4287517301791,101.13678443949105,101.25083670004675,101.25083670004675,271186
2010-09-14,100.35004129894027,100.53029482632245,100.03890532177098,100.2023904022471,100.2023904022471,71634
2010-09-15,100.84187784224692,100.99226047737953,100.57301468102057,100.71721806060643,100.71721806060643,130380
2010-09-16,100.39605171265667,100.55371245205225,100.39487436749134,100.52255608519829,100.52255608519829,107913
2010-09-17,101.86347598396372,102.0197803187895,101.06536071074747,101.27323345810188,101.27323345810188,110255
2010-09-20,101.52418902255076,101.92939454156742,101.36308164832988,101.78416298903694,101.78416298903694,107844
2010-09-21,101.52017083260345,101.90084700711841,101.48721044400874,101.74057927265396,101.74057927265396,168397
2010-09-22,100.96009875153923,101.13365740394659,100.60337957068114,100.9129532125272,100.9129532125272,211416
2010-09-23,99.84654858055447,100.06560228236472,99.2606162901244,99.42561966963774,99.42561966963774,193718
2010-09-24,98.84677109418739,99.08930465759238,98.81322949427746,99.0123583425917,99.0123583425917,178587
2010-09-27,99.84079465951247,99.89737705908692,99.83635704296057,99.89390392594993,99.89390392594993,222097
2010-09-28,100.35379267756012,100.40234808283323,100.04469826388754,100.13803653119359,100.13803653119359,535075
2010-09-29,98.92445586108468,99.29930439989027,98.77712787688696,98.92798999524474,98.92798999524474,174197
2010-09-30,99.0628591163741,99.47053715201592,98.99381304606028,99.1291971392927,99.1291971392927,271188
2010-10-01,99.654362223037,99.70898197952137,99.49460548307009,99.5417540406432,99.5417540406432,263574
2010-10-04,98.74922028289193,98.7833291358447,98.45353420228832,98.6954277236757,98.6954277236757,395892
2010-10-05,99.08069590993276,99.32731747013038,98.66573559120613,98.8769226776698,98.8769226776698,215401
2010-10-06,99.21979753947973,99.68513288711492,98.844451324451,98.96417922228478,98.96417922228478,106706
2010-10-07,97.92893605573357,98.02915532865869,97.81885201343047,97.86884398656746,97.86884398656746,189556
2010-10-08,98.30642877416383,98.38254100752867,97.72705248839313,98.2491038165191,98.2491038165191,184530
2010-10-11,98.8735839942699,98.94008835332386,98.82377200244882,98.83126227697647,98.83126227697647,244651
2010-10-12,100.03521458712837,100.06992412378848,99.88923910040664,99.93744966635752,99.93744966635752,105166
2010-10-13,101.03761190837025,101.33004199665898,100.90149565462832,101.0264645193914,101.0264645193914,306557
2010-10-14,99.67397370671097,99.80834781448507,99.5236184520624,99.67409500656058,99.67409500656058,163181
2010-10-15,99.00971319021104,99.19942278455713,98.63210531190192,98.77332351474706,98.77332351474706,247629
2010-10-18,99.61428325393267,99.62367095813903,99.22637785773496,99.31314272870686,99.31314272870686,190010
2010-10-19,99.55359228446211,100.13413252453311,99.34694074653304,99.85466467198538,99.85466467198538,173042
2010-10-20,100.40241839140994,100.82003161511014,100.19512776399809,100.40040613600054,100.40040613600054,182942
2010-10-21,104.23158777323589,104.69461816541043,104.13701760796222,104.37535322274265,104.37535322274265,227748
2010-10-22,104.93911617426988,105.07997691335802,104.9234189062791,105.00442293304391,105.00442293304391,433361
2010-10-25,106.32100185741102,106.32775743277648,106.1033214881163,106.23547885283651,106.23547885283651,59356
2010-10-26,107.42964065233636,107.4747962626066,107.12996777363472,107.28599792485612,107.28599792485612,213203
2010-10-27,107.99530791579726,108.09915861729162,107.8825174330215,108.01953160763671,108.01953160763671,166372
2010-10-28,107.29964545612906,108.14519661310472,107.02101617383303,107.71182421171073,107.71182421171073,148962
2010-10-29,108.355458223318,108.74367562181462,108.15366581600681,108.56499856746358,108.56499856746358,49929
2010-11-01,107.95475459839741,108.15507964179068,107.30204655631907,107.76153823142795,107.76153823142795,217532
2010-11-02,106.94949275698822,107.53930905997314,106.51542811131867,107.53889762991126,107.53889762991126,152896
2010-11-03,107.30454684975778,107.31762502315267,107.03003123263986,107.05031794151789,107.05031794151789,107235
2010-11-04,107.28186716855417,107.53433091494664,106.92447606909437,107.1701465795561,107.1701465795561,166248
2010-11-05,110.00141240025444,110.32317321580311,109.62474615813888,109.71261017354914,109.71261017354914,140590
2010-11-08,107.6725247955381,107.76690896018027,107.4543185643265,107.71530267567198,107.71530267567198,68104
2010-11-09,108.04231209252343,108.66300452559793,108.00428588090588,108.48959416826042,108.48959416826042,170091
2010-11-10,106.87794243755798,106.95572635767279,106.51149495795669,106.78602900252294,106.78602900252294,217517
2010-11-11,106.58617863644272,106.5877640288542,105.5639645810804,106.3151487634349,106.3151487634349,123671
2010-11-12,107.71027959732118,107.75428031128664,107.45366370468547,107.51144324549851,107.51144324549851,185508
2010-11-15,107.4702246095092,107.7609300344117,107.4102427885322,107.61285285170655,107.61285285170655,171794
2010-11-16,106.50970952121877,106.57491463615538,106.20789686629242,106.49123093377244,106.49123093377244,274510
2010-11-17,105.65122778527692,105.88675805583091,105.64348882604797,105.7639375089444,105.7639375089444,154531
2010-11-18,106.34257331433878,106.70912917535257,106.12926922528098,106.51710509847823,106.51710509847823,242934
2010-11-19,105.97581112305473,105.9959891539333,105.67767099751636,105.7737011526295,105.7737011526295,139152
2010-11-22,105.78075104799979,106.309916496363,105.70939580258032,106.03471103315553,106.03471103315553,435243
2010-11-23,105.92517926631939,106.26840860074054,105.70188142906952,106.11487370160657,106.11487370160657,130820
2010-11-24,105.22445396202184,106.13208078821464,104.70576590833494,105.45730910700415,105.45730910700415,115554
2010-11-25,107.45377051300291,107.88158122057605,107.45098019026028,107.77499334682025,107.77499334682025,154779
2010-11-26,108.52468241902093,108.53285325648956,108.40612664961046,108.49291259308642,108.49291259308642,113095
2010-11-29,106.59682588467533,106.625849183432,106.06037331940732,106.34977470961415,106.34977470961415,87174
2010-11-30,106.54081429135127,107.00231328660306,106.42825471052419,106.58022270305776,106.58022270305776,234169
2010-12-01,105.59004146106072,106.03076133780668,105.48094900435059,105.90898590623732,105.90898590623732,35195
2010-12-02,107.02719004487652,107.14073558745699,106.6507738309862,106.84769776423437,106.84769776423437,113690
2010-12-03,106.39355064055252,106.74321709504372,105.71952229723335,106.03606029489241,106.03606029489241,83209
2010-12-06,105.8093132703152,106.02351208271146,105.77981991709774,105.94624716832455,105.94624716832455,174745
2010-12-07,106.4126189726476,106.6182383261372,106.3207558458574,106.5145649717172,106.5145649717172,54472
2010-12-08,107.58379990102154,107.75293910581856,107.269558877753,107.47296075170524,107.47296075170524,214041
2010-12-09,106.56709873844417,106.73758066216566,106.07912182631507,106.22253964150894,106.22253964150894,225944
2010-12-10,105.7894822109581,106.28254158151762,105.7401415669371,105.89958264911621,105.89958264911621,71947
2010-12-13,105.14847529619973,105.69845911193887,104.92820857717132,105.42943414908517,105.42943414908517,179028
2010-12-14,104.90661848341377,105.09001484965921,104.55676339303942,104.77430559139442,104.77430559139442,210666
2010-12-15,106.84294677529066,106.87348562895073,106.65803626821999,106.67246964573636,106.67246964573636,260445
2010-12-16,107.13879983056329,107.2473105252137,106.79070842085298,107.13748601419277,107.13748601419277,78083
2010-12-17,105.70869981215581,105.82797608897157,105.38472793297034,105.82683076017861,105.82683076017861,72780
2010-12-20,107.04716033062937,107.29709204493219,106.74118317418058,106.83469203963676,106.83469203963676,345008
2010-12-21,109.27414127557321,109.27506147767926,108.88033055383717,109.15886165723224,109.15886165723224,107910
2010-12-22,110.15526460265907,110.44405297929346,109.74556467920792,110.32481962224648,110.32481962224648,125028
2010-12-23,108.70452321445275,108.88858276593848,108.49014306864679,108.69385062367085,108.69385062367085,223361
2010-12-24,107.9087328778679,108.33511881825748,107.90865502703546,108.20124575559247,108.20124575559247,90707
2010-12-27,109.76402477478645,109.84173262995012,109.57877716023059,109.61365884978582,109.61365884978582,142496
2010-12-28,108.81625130883243,109.2854709102034,108.6575150060887,108.873351804141,108.873351804141,254198
2010-12-29,109.29511376093168,109.7032463583503,108.80550946070802,109.39043895935951,109.39043895935951,79973
2010-12-30,110.26693195061692,110.40272414219537,110.22483311713981,110.2741823645586,110.2741823645586,126753
2010-12-31,109.29833249929084,109.33143541423016,109.12487960383787,109.28952208089886,109.28952208089886,92654
2011-01-03,109.45281393408807,109.75951590106848,109.23179338526154,109.25725872353618,109.25725872353618,110528
2011-01-04,105.92953221433157,106.09789202037365,105.77856585466601,105.80445219460302,105.80445219460302,294438
2011-01-05,104.72478940151292,105.23811638178454,104.66964316050176,104.75755951017508,104.75755951017508,328578
2011-01-06,104.68430613089627,104.90496616993161,104.19815392837214,104.52466182071103,104.52466182071103,185149
2011-01-07,103.34225703901818,103.41214540785498,103.14670001784998,103.25949718437968,103.25949718437968,212374
2011-01-10,104.90086482110482,105.36567162155352,104.80250040169025,104.99044259034993,104.99044259034993,209489
2011-01-11,103.50484693048395,103.71652722407978,103.16001074080644,103.53067123975997,103.53067123975997,116288
2011-01-12,103.07645296571441,103.25133027086304,103.0362152270041,103.10701860602998,103.10701860602998,183335
2011-01-13,103.37724629079979,103.43020974276236,103.18822978198399,103.27288669590888,103.27288669590888,85164
2011-01-14,104.7266150266242,104.86379297912971,104.62534546280274,104.80354556927807,104.80354556927807,100782
2011-01-17,103.2597706338764,103.40021644061882,103.17376959796275,103.34046076429925,103.34046076429925,155842
2011-01-18,104.99265569924337,105.16595815525059,104.54373901555778,104.5808670065512,104.5808670065512,95751
2011-01-19,104.81958735553683,104.87518866780357,104.3504576809163,104.62295155597232,104.62295155597232,86132
2011-01-20,103.4745308482016,103.71189636770605,103.40996583045695,103.63217625242844,103.63217625242844,114011
2011-01-21,104.26233014646199,104.54366580115521,104.10053854084413,104.14341066167059,104.14341066167059,288706
2011-01-24,104.40694195008378,104.62083965897881,104.3566071899912,104.38223466143295,104.38223466143295,354537
2011-01-25,103.87000049493761,104.00949738914976,103.67103729265351,103.7887233017625,103.7887233017625,160126
2011-01-26,103.92089574616072,104.14682607693899,103.75617569043145,103.89235831795357,103.89235831795357,217749
